,19,amp,breath,buying,chill,coronavirus,covid,covid19,covid_19,don,fear,hands,home,just,like,lockdown,need,new,pandemic,panic,people,shake,shaking,stay,time,virus,model_unanimous
9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
9017,0.6786533132376814,0.0,0.0,0.0,0.0,0.0,0.6172000667110372,0.29115160481625785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27152256093431054,0.0,0.0,0.0,0.0,0.0,0.0,PO
9018,0.0,0.8093644715285286,0.0,0.0,0.0,0.42805591805628807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021160071973434,0.0,0.0,0.0,0.0,0.0,0.0,PO
9019,0.0,0.0,0.0,0.0,0.0,0.7288456317548762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846780594351154,0.0,0.0,0.0,0.0,0.0,0.0,PO
9020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48071262320900515,0.0,0.0,0.5259261512337524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579425079863607,0.5316067312545346,0.0,0.0,0.0,0.0,UN
9021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18290260010054332,0.0,0.6620827152250355,0.0,0.384790827944246,0.0,0.0,0.0,0.0,0.0,0.433635003561461,0.0,0.17057155639648555,0.0,0.0,0.0,0.40372659516239384,0.0,0.0,PO
9022,0.0,0.0,0.0,0.5264782542182211,0.0,0.0,0.0,0.0,0.44693609302988957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216753724486455,0.4257658847929729,0.0,0.0,0.0,0.0,0.542964097201849,PO
9023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UN
9024,0.0,0.0,0.0,0.0,0.0,0.36711312948504043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448663120663454,0.0,0.0,0.0,0.0,0.0,0.8638837751465519,PO
9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267641249016961,0.0,0.0,0.3756437897732287,0.0,0.0,0.0,0.0,0.0,0.0,PO
9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255469604889558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049363427438479,0.0,0.0,0.0,0.0,UN
9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868715280135884,0.0,0.0,0.0,0.0,0.0,0.0,0.6672059206000497,0.0,0.0,0.0,0.0,0.26753104106894776,0.0,0.0,0.0,0.6332204418651962,0.0,0.0,PO
9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PP
9029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650194876558904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597674792306865,0.0,0.0,0.0,UN
